SEASON,TEAM,MATCH_DATE,RESULT,LAST_1,LAST_2,LAST_3,LAST_4,LAST_5,FORM_SCORE
2023,Sassuolo,2023-01-07,Fiorentina,L,L,D,L,L,1
2023,Sassuolo,2023-03-12,Roma,W,W,L,D,W,10
2023,Sassuolo,2023-05-19,Monza,L,D,L,W,L,4
2023,Sassuolo,2023-05-13,Inter,D,L,W,L,W,4
2023,Sassuolo,2023-05-08,Bologna,L,W,L,W,L,7
2023,Sassuolo,2023-05-03,Lazio,W,L,W,L,D,6
2023,Sassuolo,2023-04-30,Empoli,L,W,L,D,W,7
2023,Sassuolo,2023-04-22,Salernitana,W,L,D,W,W,7
2023,Sassuolo,2023-04-16,Juventus,L,D,W,W,W,10
2023,Sassuolo,2023-05-26,Sampdoria,L,L,D,L,W,2
2023,Sassuolo,2022-08-20,Lecce,L,,,,,3
2023,Sassuolo,2023-06-02,Fiorentina,D,L,L,D,L,2
2023,Sassuolo,2022-10-15,Atalanta,L,W,W,L,D,6
2023,Sassuolo,2022-10-08,Inter,W,W,L,D,D,7
2023,Sassuolo,2022-10-02,Salernitana,W,L,D,D,D,8
2023,Sassuolo,2022-09-17,Torino,L,D,D,D,W,6
2023,Sassuolo,2022-09-11,Udinese,D,D,D,W,L,6
2023,Sassuolo,2022-09-04,Cremonese,D,D,W,L,,6
2023,Sassuolo,2022-08-30,Milan,D,W,L,,,5
2023,Sassuolo,2022-08-27,Spezia,W,L,,,,4
2023,Sassuolo,2022-10-24,Hellas Verona,L,L,W,W,L,9
2023,Sassuolo,2022-08-15,Juventus,,,,,,0
2023,Sassuolo,2022-11-09,Roma,L,L,W,L,L,4
2023,Sassuolo,2023-04-08,Hellas Verona,D,W,W,W,W,10
2023,Sassuolo,2022-11-12,Bologna,D,L,L,W,L,4
2023,Sassuolo,2022-10-29,Napoli,W,L,L,W,W,6
2023,Sassuolo,2022-11-05,Empoli,L,W,L,L,W,3
2023,Sassuolo,2023-04-03,Torino,W,W,W,W,L,13
2023,Sassuolo,2023-03-17,Spezia,W,W,W,L,D,12
2023,Spezia,2023-04-08,Fiorentina,D,L,W,D,D,6
2023,Spezia,2022-09-17,Sampdoria,L,D,L,D,L,5
2023,Spezia,2022-09-10,Napoli,D,L,D,L,W,2
2023,Spezia,2023-06-04,Roma,L,D,W,L,L,4
2023,Spezia,2022-08-14,Empoli,,,,,,3
2023,Spezia,2022-08-31,Juventus,D,L,W,,,4
2023,Spezia,2023-06-11,Hellas Verona,L,L,D,W,L,4
2023,Spezia,2022-09-04,Bologna,L,D,L,W,,5
2023,Spezia,2023-03-17,Sassuolo,W,D,D,L,D,5
2023,Spezia,2023-04-02,Salernitana,L,W,D,D,L,6
2023,Spezia,2022-10-02,Lazio,W,L,D,L,D,4
2023,Spezia,2023-04-14,Lazio,D,D,L,W,D,5
2023,Spezia,2022-08-27,Sassuolo,L,W,,,,4
2023,Spezia,2023-04-22,Sampdoria,L,D,D,L,W,3
2023,Spezia,2023-05-27,Torino,D,W,L,L,L,4
2023,Spezia,2023-05-21,Lecce,W,L,L,L,D,4
2023,Spezia,2023-05-13,Milan,L,L,L,D,L,4
2023,Spezia,2023-05-06,Cremonese,L,L,D,L,D,1
2023,Spezia,2023-05-03,Atalanta,L,D,L,D,D,2
2023,Spezia,2023-04-28,Monza,D,L,D,D,L,3
2023,Spezia,2022-10-30,Fiorentina,L,D,L,L,W,1
2023,Spezia,2022-08-20,Inter,W,,,,,3
2023,Spezia,2023-01-15,Torino,D,D,W,D,L,9
2023,Spezia,2023-01-22,Roma,W,D,D,W,D,8
2023,Spezia,2023-01-27,Bologna,L,W,D,D,W,5
2023,Spezia,2023-02-05,Napoli,L,L,W,D,D,4
2023,Spezia,2023-02-11,Empoli,L,L,L,W,D,4
2023,Spezia,2023-02-19,Juventus,D,L,L,L,W,1
2023,Spezia,2023-02-26,Udinese,L,D,L,L,L,2
2023,Spezia,2023-03-05,Hellas Verona,D,L,D,L,L,3
2023,Spezia,2023-01-08,Lecce,D,W,D,L,L,6
2023,Spezia,2023-01-04,Atalanta,W,D,L,L,L,5
2023,Spezia,2022-11-13,Hellas Verona,D,L,L,L,D,4
2023,Spezia,2022-11-08,Udinese,L,L,L,D,L,2
2023,Spezia,2022-11-05,Milan,L,L,D,L,L,1
2023,Spezia,2023-03-10,Inter,D,D,L,D,L,6
2023,Spezia,2022-10-22,Salernitana,D,L,L,W,L,4
2023,Spezia,2022-10-16,Cremonese,L,L,W,L,D,4
2023,Spezia,2022-10-09,Monza,L,W,L,D,L,4
2023,Torino,2023-01-04,Hellas Verona,D,W,L,W,W,8
2023,Torino,2022-09-05,Lecce,L,W,D,W,,10
2023,Torino,2022-09-01,Atalanta,W,D,W,,,7
2023,Torino,2022-08-27,Cremonese,D,W,,,,7
2023,Torino,2022-08-20,Lazio,W,,,,,4
2023,Torino,2023-02-05,Udinese,D,W,L,D,D,8
2023,Torino,2023-01-28,Empoli,W,L,D,D,D,6
2023,Torino,2023-01-21,Fiorentina,L,D,D,D,W,6
2023,Torino,2023-01-15,Spezia,D,D,D,W,L,6
2023,Torino,2023-01-08,Salernitana,D,D,W,L,W,6
2023,Torino,2022-11-13,Roma,W,L,W,W,L,10
2023,Torino,2023-02-10,Milan,W,D,W,L,D,7
2023,Torino,2022-11-09,Sampdoria,L,W,W,L,D,9
2023,Torino,2022-11-06,Bologna,W,W,L,D,L,7
2023,Torino,2022-08-13,Monza,,,,,,3
2023,Torino,2022-10-30,Milan,W,L,D,L,L,7
2023,Torino,2022-10-23,Udinese,L,D,L,L,L,4
2023,Torino,2022-10-15,Juventus,D,L,L,L,W,1
2023,Torino,2022-10-09,Empoli,L,L,L,W,L,4
2023,Torino,2022-09-10,Inter,W,L,W,D,W,7
2023,Torino,2023-02-20,Cremonese,L,W,D,W,L,8
2023,Torino,2023-05-07,Monza,W,L,W,D,L,8
2023,Torino,2023-05-03,Sampdoria,L,W,D,L,D,7
2023,Torino,2023-04-29,Atalanta,W,D,L,D,L,5
2023,Torino,2023-04-22,Lazio,D,L,D,L,W,5
2023,Torino,2023-04-16,Salernitana,L,D,L,W,W,5
2023,Torino,2022-10-01,Napoli,L,L,W,L,W,3
2023,Torino,2022-09-17,Sassuolo,L,W,L,W,D,6
2023,Torino,2023-04-08,Roma,D,L,W,W,L,7
2023,Torino,2023-04-03,Sassuolo,L,W,W,L,D,7
2023,Torino,2023-03-19,Napoli,W,W,L,D,L,7
2023,Torino,2023-03-12,Lecce,W,L,D,L,W,7
2023,Torino,2023-02-28,Juventus,D,L,W,D,W,5
2023,Torino,2023-06-03,Inter,W,D,W,D,W,8
2023,Torino,2023-05-27,Spezia,D,W,D,W,L,11
2023,Torino,2023-05-21,Fiorentina,W,D,W,L,W,8
2023,Torino,2023-05-14,Hellas Verona,D,W,L,W,D,10
2023,Torino,2023-03-06,Bologna,L,D,L,W,D,7
2023,Udinese,2023-02-26,Spezia,L,D,L,D,W,3
2023,Udinese,2023-05-14,Fiorentina,W,D,L,W,L,7
2023,Udinese,2023-05-08,Sampdoria,D,L,W,L,D,7
2023,Udinese,2023-05-04,Napoli,L,W,L,D,L,5
2023,Udinese,2023-04-28,Lecce,W,L,D,L,W,4
2023,Udinese,2023-04-23,Cremonese,L,D,L,W,W,7
2023,Udinese,2023-04-02,Bologna,W,W,D,D,L,8
2023,Udinese,2023-04-16,Roma,D,L,W,W,D,7
2023,Udinese,2023-03-11,Empoli,D,D,L,D,L,6
2023,Udinese,2023-03-04,Atalanta,D,L,D,L,D,3
2023,Udinese,2023-05-21,Lazio,L,W,D,L,W,4
2023,Udinese,2023-02-18,Inter,D,L,D,W,L,5
2023,Udinese,2023-02-12,Sassuolo,L,D,W,L,L,5
2023,Udinese,2023-02-05,Torino,D,W,L,L,D,4
2023,Udinese,2023-01-30,Hellas Verona,W,L,L,D,L,5
2023,Udinese,2023-01-22,Sampdoria,L,L,D,L,D,4
2023,Udinese,2023-01-15,Bologna,L,D,L,D,D,2
2023,Udinese,2023-01-07,Juventus,D,L,D,D,D,3
2023,Udinese,2023-01-04,Empoli,L,D,D,D,L,4
2023,Udinese,2022-09-11,Sassuolo,W,W,W,D,L,13
2023,Udinese,2023-04-08,Monza,L,W,W,D,D,8
2023,Udinese,2022-11-04,Lecce,D,L,D,D,W,4
2023,Udinese,2022-10-30,Cremonese,L,D,D,W,W,6
2023,Udinese,2022-11-12,Napoli,D,D,D,L,D,3
2023,Udinese,2022-10-23,Torino,D,D,W,W,W,8
2023,Udinese,2022-10-16,Lazio,D,W,W,W,W,11
2023,Udinese,2022-10-09,Atalanta,W,W,W,W,W,13
2023,Udinese,2022-10-03,Hellas Verona,W,W,W,W,W,15
2023,Udinese,2022-09-18,Inter,W,W,W,W,D,15
2023,Udinese,2022-11-08,Spezia,D,D,L,D,D,4
2023,Udinese,2022-09-04,Roma,W,W,D,L,,10
2023,Udinese,2022-08-31,Fiorentina,W,D,L,,,7
2023,Udinese,2023-03-18,Milan,W,D,D,L,D,8
2023,Udinese,2022-08-13,Milan,,,,,,0
2023,Udinese,2022-08-20,Salernitana,L,,,,,1
2023,Udinese,2022-08-26,Monza,D,L,,,,4
2023,Udinese,2023-06-04,Juventus,L,L,L,W,D,3
2023,Udinese,2023-05-27,Salernitana,L,L,W,D,L,4
2024,Atalanta,2024-04-07,Cagliari,W,D,L,L,D,4
2024,Atalanta,2024-02-17,Sassuolo,W,W,W,W,D,15
2024,Atalanta,2023-08-26,Frosinone,W,,,,,3
2024,Atalanta,2024-06-02,Fiorentina,W,W,W,W,W,12
2024,Atalanta,2024-05-26,Torino,W,W,W,W,W,15
2024,Atalanta,2024-05-18,Lecce,W,W,W,W,D,15
2024,Atalanta,2024-05-12,Roma,W,W,W,D,L,13
2024,Atalanta,2024-05-06,Salernitana,W,W,D,L,W,10
2024,Atalanta,2024-04-28,Empoli,W,D,L,W,D,10
2024,Atalanta,2024-04-21,Monza,D,L,W,D,L,8
2024,Atalanta,2023-09-02,Monza,L,W,,,,6
2024,Atalanta,2024-03-30,Napoli,D,L,L,D,W,5
2024,Atalanta,2024-03-10,Juventus,L,L,D,W,W,5
2024,Atalanta,2023-12-09,Milan,L,L,D,L,W,4
2024,Atalanta,2024-03-03,Bologna,L,D,W,W,W,7
2024,Atalanta,2024-02-28,Inter,D,W,W,W,W,10
2024,Atalanta,2024-02-25,Milan,W,W,W,W,W,13
2024,Atalanta,2024-02-11,Genoa,W,W,W,D,W,13
2024,Atalanta,2024-04-15,Hellas Verona,L,W,D,L,L,5
2024,Atalanta,2023-08-20,Sassuolo,,,,,,3
2024,Atalanta,2024-02-04,Lazio,W,W,D,W,L,13
2024,Atalanta,2024-01-27,Udinese,W,D,W,L,W,10
2024,Atalanta,2024-01-15,Frosinone,D,W,L,W,W,10
2024,Atalanta,2024-01-07,Roma,W,L,W,W,L,10
2024,Atalanta,2023-12-30,Lecce,L,W,W,L,L,9
2024,Atalanta,2023-12-23,Bologna,W,W,L,L,D,6
2024,Atalanta,2023-12-18,Salernitana,W,L,L,D,L,7
2024,Atalanta,2023-12-04,Torino,L,D,L,W,W,4
2024,Atalanta,2023-11-25,Napoli,D,L,W,W,L,7
2024,Atalanta,2023-11-12,Udinese,L,W,W,L,D,7
2024,Atalanta,2023-11-04,Inter,W,W,L,D,W,7
2024,Atalanta,2023-10-30,Empoli,W,L,D,W,W,10
2024,Atalanta,2023-10-22,Genoa,L,D,W,W,L,10
2024,Atalanta,2023-10-08,Lazio,D,W,W,L,W,7
2024,Atalanta,2023-10-01,Juventus,W,W,L,W,L,10
2024,Atalanta,2023-09-27,Hellas Verona,W,L,W,L,W,9
2024,Atalanta,2023-09-24,Cagliari,L,W,L,W,,9
2024,Atalanta,2023-09-17,Fiorentina,W,L,W,,,6
2024,Bologna,2024-04-07,Frosinone,W,W,L,W,W,10
2024,Bologna,2023-10-07,Inter,W,D,D,D,W,7
2024,Bologna,2023-10-01,Empoli,D,D,D,W,D,9
2024,Bologna,2023-09-28,Monza,D,D,W,D,L,7
2024,Bologna,2024-05-24,Genoa,D,W,D,D,W,6
2024,Bologna,2023-09-18,Hellas Verona,W,D,L,,,5
2024,Bologna,2023-09-24,Napoli,D,W,D,L,,6
2024,Bologna,2024-03-09,Inter,W,W,W,W,W,12
2024,Bologna,2024-03-15,Empoli,L,W,W,W,W,12
2024,Bologna,2024-04-01,Salernitana,W,L,W,W,W,12
2024,Bologna,2023-10-22,Frosinone,D,W,D,D,D,9
2024,Bologna,2024-04-13,Monza,D,W,W,L,W,8
2024,Bologna,2024-04-22,Roma,D,D,W,W,L,11
2024,Bologna,2024-04-28,Udinese,W,D,D,W,W,9
2024,Bologna,2024-02-23,Hellas Verona,W,W,W,W,D,15
2024,Bologna,2024-05-03,Torino,D,W,D,D,W,7
2024,Bologna,2024-05-11,Napoli,D,D,W,D,D,9
2024,Bologna,2024-05-20,Juventus,W,D,D,W,D,9
2024,Bologna,2023-09-02,Cagliari,D,L,,,,4
2024,Bologna,2023-12-17,Roma,W,D,W,L,W,10
2024,Bologna,2024-02-14,Fiorentina,W,W,D,L,D,10
2024,Bologna,2024-02-11,Lecce,W,D,L,D,L,8
2024,Bologna,2024-02-03,Sassuolo,D,L,D,L,W,5
2024,Bologna,2024-01-27,Milan,L,D,L,W,W,5
2024,Bologna,2024-01-14,Cagliari,D,L,W,W,W,7
2024,Bologna,2024-01-05,Genoa,L,W,W,W,D,10
2024,Bologna,2023-12-30,Udinese,W,W,W,D,W,10
2024,Bologna,2024-03-03,Atalanta,W,W,W,W,W,15
2024,Bologna,2023-12-23,Atalanta,W,W,D,W,L,13
2024,Bologna,2024-02-18,Lazio,W,W,W,D,L,13
2024,Bologna,2023-08-27,Juventus,L,,,,,1
2024,Bologna,2023-08-21,Milan,,,,,,0
2024,Bologna,2023-12-10,Salernitana,D,W,L,W,D,10
2024,Bologna,2023-12-03,Lecce,W,L,W,D,W,8
2024,Bologna,2023-11-27,Torino,L,W,D,W,D,10
2024,Bologna,2023-11-12,Fiorentina,W,D,W,D,W,8
2024,Bologna,2023-11-03,Lazio,D,W,D,W,D,11
2024,Bologna,2023-10-28,Sassuolo,W,D,W,D,D,9
2024,Cagliari,2023-10-22,Salernitana,L,L,L,L,D,1
2024,Cagliari,2024-04-14,Inter,W,D,L,W,W,8
2024,Cagliari,2024-01-14,Bologna,D,D,L,L,W,5
2024,Cagliari,2023-08-21,Torino,,,,,,1
2024,Cagliari,2023-08-28,Inter,D,,,,,1
2024,Cagliari,2023-09-02,Bologna,L,D,,,,1
2024,Cagliari,2023-09-17,Udinese,L,L,D,,,2
2024,Cagliari,2023-09-24,Atalanta,D,L,L,D,,2
2024,Cagliari,2023-09-27,Milan,L,D,L,L,D,1
2024,Cagliari,2023-10-02,Fiorentina,L,L,D,L,L,1
2024,Cagliari,2023-12-23,Hellas Verona,L,W,L,D,L,4
2024,Cagliari,2023-10-29,Frosinone,D,L,L,L,L,4
2024,Cagliari,2023-11-05,Genoa,W,D,L,L,L,7
2024,Cagliari,2023-11-11,Juventus,W,W,D,L,L,7
2024,Cagliari,2023-11-26,Monza,L,W,W,D,L,8
2024,Cagliari,2023-12-02,Lazio,D,L,W,W,D,7
2024,Cagliari,2023-12-11,Sassuolo,L,D,L,W,W,7
2024,Cagliari,2023-12-16,Napoli,W,L,D,L,W,4
2024,Cagliari,2023-12-30,Empoli,L,L,W,L,D,4
2024,Cagliari,2024-03-09,Salernitana,W,D,D,L,L,8
2024,Cagliari,2024-05-23,Fiorentina,W,L,D,L,D,4
2024,Cagliari,2024-05-19,Sassuolo,L,D,L,D,D,5
2024,Cagliari,2024-05-11,Milan,D,L,D,D,W,3
2024,Cagliari,2024-05-05,Lecce,L,D,D,W,D,6
2024,Cagliari,2024-04-29,Genoa,D,D,W,D,L,6
2024,Cagliari,2024-04-19,Juventus,D,W,D,L,W,6
2024,Cagliari,2024-04-07,Atalanta,D,L,W,W,D,10
2024,Cagliari,2024-04-01,Hellas Verona,L,W,W,D,D,8
2024,Cagliari,2024-03-16,Monza,W,W,D,D,L,8
2024,Cagliari,2023-10-08,Roma,L,L,L,D,L,1
2024,Cagliari,2024-03-03,Empoli,D,D,L,L,L,5
2024,Cagliari,2024-02-25,Napoli,D,L,L,L,L,2
2024,Cagliari,2024-02-18,Udinese,L,L,L,L,W,1
2024,Cagliari,2024-02-10,Lazio,L,L,L,W,D,3
2024,Cagliari,2024-02-05,Roma,L,L,W,D,D,4
2024,Cagliari,2024-01-26,Torino,L,W,D,D,L,5
2024,Cagliari,2024-01-21,Frosinone,W,D,D,L,L,5
2024,Cagliari,2024-01-06,Lecce,D,L,L,W,L,5
2024,Empoli,2024-03-10,Milan,L,W,D,W,D,7
2024,Empoli,2023-09-24,Inter,L,L,L,L,,0
2024,Empoli,2024-04-13,Lecce,W,L,L,L,L,3
2024,Empoli,2024-01-21,Monza,L,L,D,L,L,4
2024,Empoli,2024-01-27,Juventus,W,L,L,D,L,5
2024,Empoli,2024-02-03,Genoa,D,W,L,L,D,5
2024,Empoli,2024-02-09,Salernitana,D,D,W,L,L,8
2024,Empoli,2024-02-18,Fiorentina,W,D,D,W,L,9
2024,Empoli,2024-02-24,Sassuolo,D,W,D,D,W,9
2024,Empoli,2024-03-03,Cagliari,W,D,W,D,D,8
2024,Empoli,2023-09-17,Roma,L,L,L,,,0
2024,Empoli,2024-04-01,Inter,L,L,L,W,D,3
2024,Empoli,2024-04-06,Torino,L,L,L,L,W,3
2024,Empoli,2024-04-20,Napoli,L,W,L,L,L,6
2024,Empoli,2024-04-28,Atalanta,W,L,W,L,L,6
2024,Empoli,2024-05-05,Frosinone,L,W,L,W,L,7
2024,Empoli,2024-05-12,Lazio,D,L,W,L,W,4
2024,Empoli,2024-05-19,Udinese,L,D,L,W,L,5
2024,Empoli,2024-03-15,Bologna,L,L,W,D,W,4
2024,Empoli,2023-11-12,Napoli,L,L,W,D,L,7
2024,Empoli,2023-11-06,Frosinone,L,W,D,L,W,4
2024,Empoli,2023-08-19,Hellas Verona,,,,,,0
2024,Empoli,2023-12-30,Cagliari,L,L,D,D,L,3
2024,Empoli,2023-10-30,Atalanta,W,D,L,W,L,7
2024,Empoli,2023-12-22,Lazio,L,D,D,L,W,2
2024,Empoli,2023-12-16,Torino,D,D,L,W,L,5
2024,Empoli,2023-12-11,Lecce,D,L,W,L,L,5
2024,Empoli,2023-12-02,Genoa,L,W,L,L,W,4
2024,Empoli,2023-11-26,Sassuolo,W,L,L,W,D,6
2024,Empoli,2024-01-13,Hellas Verona,L,D,L,L,D,1
2024,Empoli,2024-05-26,Roma,D,L,D,L,W,5
2024,Empoli,2023-10-23,Fiorentina,D,L,W,L,L,7
2024,Empoli,2023-10-06,Udinese,L,W,L,L,L,4
2024,Empoli,2023-10-01,Bologna,W,L,L,L,L,3
2024,Empoli,2023-09-27,Salernitana,L,L,L,L,L,3
2024,Empoli,2024-01-07,Milan,D,L,L,D,D,2
2024,Empoli,2023-08-26,Monza,L,,,,,0
2024,Empoli,2023-09-03,Juventus,L,L,,,,0
2024,Fiorentina,2024-05-13,Monza,L,W,W,D,L,10
2024,Fiorentina,2024-02-18,Empoli,L,W,L,L,D,4
2024,Fiorentina,2024-02-26,Lazio,D,L,W,L,L,7
2024,Fiorentina,2024-03-10,Roma,D,W,D,L,W,6
2024,Fiorentina,2024-03-30,Milan,D,D,W,D,L,6
2024,Fiorentina,2024-04-07,Juventus,L,D,D,W,D,5
2024,Fiorentina,2024-04-15,Genoa,L,L,D,D,W,3
2024,Fiorentina,2023-09-24,Udinese,W,L,D,W,,10
2024,Fiorentina,2024-04-28,Sassuolo,W,D,L,L,D,7
2024,Fiorentina,2024-05-05,Hellas Verona,W,W,D,L,L,7
2024,Fiorentina,2024-02-14,Bologna,W,L,L,D,L,4
2024,Fiorentina,2024-05-17,Napoli,W,L,W,W,D,10
2024,Fiorentina,2024-05-23,Cagliari,D,W,L,W,W,10
2024,Fiorentina,2024-06-02,Atalanta,W,D,W,L,W,10
2024,Fiorentina,2024-03-02,Torino,W,D,L,W,L,8
2024,Fiorentina,2023-08-19,Genoa,,,,,,3
2024,Fiorentina,2023-08-27,Lecce,W,,,,,4
2024,Fiorentina,2023-12-10,Roma,W,L,W,L,L,7
2024,Fiorentina,2023-09-17,Atalanta,L,D,W,,,7
2024,Fiorentina,2023-10-02,Cagliari,D,W,W,L,D,10
2024,Fiorentina,2023-12-17,Hellas Verona,D,W,L,W,L,10
2024,Fiorentina,2023-10-08,Napoli,W,D,W,W,L,13
2024,Fiorentina,2023-10-23,Empoli,W,W,D,W,W,10
2024,Fiorentina,2023-10-30,Lazio,L,W,W,D,W,7
2024,Fiorentina,2023-11-05,Juventus,L,L,W,W,D,6
2024,Fiorentina,2023-11-12,Bologna,L,L,L,W,W,6
2024,Fiorentina,2023-11-25,Milan,W,L,L,L,W,3
2024,Fiorentina,2023-12-03,Salernitana,L,W,L,L,L,6
2024,Fiorentina,2023-09-03,Inter,D,W,,,,4
2024,Fiorentina,2023-09-28,Frosinone,W,W,L,D,W,8
2024,Fiorentina,2024-04-21,Salernitana,D,L,L,D,D,5
2024,Fiorentina,2023-12-22,Monza,W,D,W,L,W,10
2024,Fiorentina,2023-12-29,Torino,W,W,D,W,L,13
2024,Fiorentina,2024-01-06,Sassuolo,W,W,W,D,W,10
2024,Fiorentina,2024-01-14,Udinese,L,W,W,W,D,10
2024,Fiorentina,2024-01-28,Inter,D,L,W,W,W,7
2024,Fiorentina,2024-02-02,Lecce,L,D,L,W,W,4
2024,Fiorentina,2024-02-11,Frosinone,L,L,D,L,W,4
2024,Frosinone,2023-11-06,Empoli,L,L,W,L,D,6
2024,Frosinone,2024-05-26,Udinese,W,L,D,W,D,7
2024,Frosinone,2023-09-28,Fiorentina,D,W,D,W,L,9
2024,Frosinone,2023-11-12,Inter,W,L,L,W,L,6
2024,Frosinone,2024-01-15,Atalanta,L,L,L,L,D,0
2024,Frosinone,2023-09-17,Sassuolo,D,W,L,,,7
2024,Frosinone,2023-10-01,Roma,D,D,W,D,W,6
2024,Frosinone,2023-10-08,Hellas Verona,L,D,D,W,D,8
2024,Frosinone,2023-10-22,Bologna,W,L,D,D,W,5
2024,Frosinone,2023-10-29,Cagliari,L,W,L,D,D,4
2024,Frosinone,2024-05-19,Monza,L,D,W,D,D,8
2024,Frosinone,2023-09-02,Udinese,W,L,,,,4
2024,Frosinone,2023-11-26,Genoa,L,W,L,L,W,6
2024,Frosinone,2023-12-02,Milan,W,L,W,L,L,6
2024,Frosinone,2023-12-10,Torino,L,W,L,W,L,7
2024,Frosinone,2023-12-16,Lecce,D,L,W,L,W,4
2024,Frosinone,2023-12-23,Juventus,L,D,L,W,L,4
2024,Frosinone,2023-12-29,Lazio,L,L,D,L,W,1
2024,Frosinone,2024-01-06,Monza,L,L,L,D,L,1
2024,Frosinone,2024-03-16,Lazio,L,D,L,L,L,1
2024,Frosinone,2023-08-26,Atalanta,L,,,,,3
2024,Frosinone,2023-08-19,Napoli,,,,,,0
2024,Frosinone,2023-09-22,Salernitana,W,D,W,L,,8
2024,Frosinone,2024-02-03,Milan,D,W,L,L,L,4
2024,Frosinone,2024-02-11,Fiorentina,L,D,W,L,L,4
2024,Frosinone,2024-02-18,Roma,L,L,D,W,L,4
2024,Frosinone,2024-02-25,Juventus,L,L,L,D,W,1
2024,Frosinone,2024-03-03,Lecce,L,L,L,L,D,1
2024,Frosinone,2024-03-09,Sassuolo,D,L,L,L,L,1
2024,Frosinone,2024-03-30,Genoa,L,L,D,L,L,2
2024,Frosinone,2024-01-21,Cagliari,L,L,L,L,L,3
2024,Frosinone,2024-04-07,Bologna,D,L,L,D,L,3
2024,Frosinone,2024-01-28,Hellas Verona,W,L,L,L,L,4
2024,Frosinone,2024-04-14,Napoli,D,D,L,L,D,3
2024,Frosinone,2024-04-21,Torino,D,D,D,L,L,4
2024,Frosinone,2024-04-26,Salernitana,D,D,D,D,L,7
2024,Frosinone,2024-05-05,Empoli,W,D,D,D,D,7
2024,Frosinone,2024-05-10,Inter,D,W,D,D,D,6
2024,Genoa,2023-12-22,Sassuolo,D,L,D,L,W,5
2024,Genoa,2024-01-28,Lecce,W,D,D,D,W,9
2024,Genoa,2024-02-03,Empoli,W,W,D,D,D,9
2024,Genoa,2024-03-04,Inter,W,D,L,D,W,5
2024,Genoa,2024-02-24,Udinese,D,L,D,W,W,8
2024,Genoa,2024-02-17,Napoli,L,D,W,W,D,8
2024,Genoa,2023-10-07,Milan,D,W,L,D,L,5
2024,Genoa,2024-01-13,Torino,D,D,W,D,L,7
2024,Genoa,2024-01-05,Bologna,D,W,D,L,D,6
2024,Genoa,2023-12-29,Inter,W,D,L,D,L,6
2024,Genoa,2024-04-15,Fiorentina,W,D,D,L,L,6
2024,Genoa,2023-10-01,Udinese,W,L,D,L,W,5
2024,Genoa,2023-12-15,Juventus,L,D,L,W,L,5
2024,Genoa,2023-12-10,Monza,D,L,W,L,W,4
2024,Genoa,2023-12-02,Empoli,L,W,L,W,L,7
2024,Genoa,2023-11-26,Frosinone,W,L,W,L,L,6
2024,Genoa,2023-11-10,Hellas Verona,L,W,L,L,D,6
2024,Genoa,2023-10-27,Salernitana,L,L,D,W,L,7
2024,Genoa,2023-10-22,Atalanta,L,D,W,L,D,4
2024,Genoa,2023-08-19,Fiorentina,,,,,,0
2024,Genoa,2024-05-12,Sassuolo,D,W,L,D,W,8
2024,Genoa,2024-05-24,Bologna,L,W,D,W,L,10
2024,Genoa,2024-02-11,Atalanta,D,W,W,D,D,8
2024,Genoa,2023-09-22,Lecce,D,L,W,L,,4
2024,Genoa,2023-09-16,Napoli,L,W,L,,,4
2024,Genoa,2023-09-03,Torino,W,L,,,,3
2024,Genoa,2023-08-27,Lazio,L,,,,,3
2024,Genoa,2023-09-28,Roma,L,D,L,W,L,7
2024,Genoa,2023-11-05,Cagliari,W,L,L,D,W,4
2024,Genoa,2024-05-19,Roma,W,D,W,L,D,7
2024,Genoa,2024-05-05,Milan,W,L,D,W,D,8
2024,Genoa,2024-04-29,Cagliari,L,D,W,D,D,8
2024,Genoa,2024-04-19,Lazio,D,W,D,D,L,6
2024,Genoa,2024-01-21,Salernitana,D,D,D,W,D,9
2024,Genoa,2024-04-07,Hellas Verona,D,D,L,L,W,5
2024,Genoa,2024-03-30,Frosinone,D,L,L,W,D,5
2024,Genoa,2024-03-17,Juventus,L,L,W,D,L,5
2024,Genoa,2024-03-09,Monza,L,W,D,L,D,4
2024,Hellas Verona,2024-03-03,Sassuolo,L,D,D,L,D,5
2024,Hellas Verona,2023-12-23,Cagliari,L,D,D,D,L,6
2024,Hellas Verona,2023-12-17,Fiorentina,D,D,D,L,L,3
2024,Hellas Verona,2023-12-30,Salernitana,W,L,D,D,D,5
2024,Hellas Verona,2024-01-06,Inter,L,W,L,D,D,4
2024,Hellas Verona,2024-01-20,Roma,W,L,L,W,L,6
2024,Hellas Verona,2024-01-28,Frosinone,L,W,L,L,W,4
2024,Hellas Verona,2024-02-04,Napoli,D,L,W,L,L,4
2024,Hellas Verona,2024-02-11,Monza,L,D,L,W,L,5
2024,Hellas Verona,2024-02-17,Juventus,D,L,D,L,W,3
2024,Hellas Verona,2023-12-09,Lazio,D,D,L,L,L,3
2024,Hellas Verona,2023-12-03,Udinese,D,L,L,L,L,2
2024,Hellas Verona,2023-11-27,Lecce,L,L,L,L,L,1
2024,Hellas Verona,2023-11-10,Genoa,L,L,L,L,D,0
2024,Hellas Verona,2023-11-05,Monza,L,L,L,D,L,1
2024,Hellas Verona,2023-10-28,Juventus,L,L,D,L,L,1
2024,Hellas Verona,2023-10-21,Napoli,L,D,L,L,D,1
2024,Hellas Verona,2023-10-08,Frosinone,D,L,L,D,L,2
